,Long Swap USDPLN,Short Swap USDPLN,1st Close,2nd Close,1st Exposure,2nd Exposure,Dzienny Profit,Long Swap USDNOK,Short Swap USDNOK,Daily P/L
2017-04-04,-9.680134680134679e-06,3.872863247863247e-06,8.58768,4.00051,104887.23812454195,-100000,-224.8218536190334,-9.547530095475299e-06,3.81981032665964e-06,-224.8416549280571
2017-04-05,-9.820426487093148e-06,4.006410256410255e-06,8.60565,3.9832,104887.23812454195,-100000,614.19640628444,-9.685900096858997e-06,3.951527924130662e-06,614.1789354640783
2017-04-06,-1.0241301907968574e-05,4.407051282051285e-06,8.61062,3.9874,104887.23812454195,-100000,-44.2457099983485,-1.0101010101010103e-05,4.3466807165437335e-06,-44.258227465118054
2017-04-07,-1.0101010101010105e-05,4.2735042735042705e-06,8.6666,3.9925,104887.23812454195,-100000,504.0752799278871,-9.962640099626405e-06,4.214963119072705e-06,504.0617457112387
2017-04-10,-1.2108262108262108e-05,6.944444444444445e-06,8.6329,4.00321,104887.23812454195,-100000,-629.3511939677837,-1.194239550403934e-05,6.849315068493151e-06,-629.3228187191726
2017-04-11,-1.402918069584736e-05,8.01282051282051e-06,8.59774,4.01017,104887.23812454195,-100000,-559.159453671622,-1.383700013837e-05,7.903055848261324e-06,-559.128444231281
2017-04-12,-1.402918069584736e-05,8.01282051282051e-06,8.5391,4.00777,104887.23812454195,-100000,-609.3538656840319,-1.383700013837e-05,7.903055848261324e-06,-609.3238957987087
2017-04-13,-1.2906846240179569e-05,6.944444444444445e-06,8.57839,4.00325,104887.23812454195,-100000,553.8959545535645,-1.2730040127300398e-05,6.849315068493151e-06,553.9137756123295
2017-04-14,-8.978675645342315e-06,4.540598290598287e-06,8.57965,4.00212,104887.23812454195,-100000,40.98861323532856,-8.855680088556803e-06,4.478398314014748e-06,40.99380632286292
2017-04-18,-1.1784511784511786e-05,5.876068376068373e-06,8.51627,3.98874,104887.23812454195,-100000,-343.68413384607175,-1.1623080116230802e-05,5.795574288724971e-06,-343.6799684650756
2017-04-19,-1.27665544332211e-05,6.81089743589743e-06,8.57787,3.97614,104887.23812454195,-100000,1003.9580196586712,-1.2591670125916699e-05,6.717597471022123e-06,1003.9753472617388
2017-04-20,-1.2485970819304155e-05,6.54380341880342e-06,8.62029,3.98004,104887.23812454195,-100000,384.9429544534687,-1.2314930123149305e-05,6.454162276080086e-06,384.957528260752
2017-04-21,-9.680134680134679e-06,3.872863247863247e-06,8.596,4.00252,104887.23812454195,-100000,-807.8145695371568,-9.547530095475299e-06,3.81981032665964e-06,-807.8343065957739
2017-04-24,-1.3450292397660824e-05,7.222222222222223e-06,8.5538,3.91395,104887.23812454195,-100000,1663.0419456751624,-1.326604181687095e-05,7.123287671232876e-06,1663.063801781913
2017-04-25,-1.0521885521885524e-05,4.674145299145295e-06,8.55031,3.90788,104887.23812454195,-100000,110.53737959804494,-1.0377750103777505e-05,4.61011591148577e-06,110.52968323660518
2017-04-26,-9.960718294051627e-06,4.139957264957263e-06,8.57317,3.89297,104887.23812454195,-100000,631.2317116990498,-9.8242700982427e-06,4.0832455216016835e-06,631.2178624964453
2017-04-27,-9.259259259259257e-06,3.4722222222222224e-06,8.56325,3.89232,104887.23812454195,-100000,-96.40751510460814,-9.132420091324198e-06,3.4246575342465754e-06,-96.43016683235871
2017-04-28,-1.2906846240179569e-05,6.944444444444445e-06,8.57819,3.8853,104887.23812454195,-100000,345.395732889031,-1.2730040127300398e-05,6.849315068493151e-06,345.41881652895876
2017-05-02,-1.430976430976431e-05,8.27991452991453e-06,8.59221,3.87182,104887.23812454195,-100000,304.3747457696627,-1.4113740141137401e-05,8.166491043203374e-06,304.416306553128
2017-05-03,-1.3608305274971945e-05,7.612179487179485e-06,8.65105,3.86242,104887.23812454195,-100000,898.0560908926273,-1.3421890134218905e-05,7.507903055848259e-06,898.0904440990978
2017-05-04,-1.2906846240179569e-05,6.944444444444445e-06,8.7108,3.8678,104887.23812454195,-100000,524.6387243636691,-1.2730040127300398e-05,6.849315068493151e-06,524.6649863024932
2017-05-05,-1.1503928170594838e-05,5.608974358974358e-06,8.6046,3.8555,104887.23812454195,-100000,-868.8679915668563,-1.1346340113463402e-05,5.532139093782928e-06,-868.8608198959732
2017-05-08,-1.3157894736842103e-05,6.944444444444445e-06,8.63559,3.8741,104887.23812454195,-100000,-123.96889562835167,-1.2977649603460703e-05,6.849315068493151e-06,-123.9472680991067
2017-05-09,-1.1363636363636365e-05,5.47542735042735e-06,8.67832,3.8963,104887.23812454195,-100000,-81.71483320697826,-1.1207970112079703e-05,5.4004214963119055e-06,-81.70976521072356
2017-05-10,-1.1363636363636365e-05,5.47542735042735e-06,8.6303,3.88624,104887.23812454195,-100000,-282.889473571302,-1.1207970112079703e-05,5.4004214963119055e-06,-282.8847955193953
2017-05-11,-1.206509539842873e-05,6.14316239316239e-06,8.59588,3.897,104887.23812454195,-100000,-655.9439503504436,-1.1899820118998199e-05,6.059009483667015e-06,-655.9315141405646
2017-05-12,-1.206509539842873e-05,6.14316239316239e-06,8.55415,3.8879,104887.23812454195,-100000,-245.65394811813255,-1.1899820118998199e-05,6.059009483667015e-06,-245.64185128494768
2017-05-15,-1.3888888888888896e-05,7.638888888888887e-06,8.53648,3.8555,104887.23812454195,-100000,616.9784695794278,-1.3698630136986309e-05,7.534246575342464e-06,617.0082849559171
2017-05-16,-1.2205387205387207e-05,6.276709401709398e-06,8.45371,3.81826,104887.23812454195,-100000,1.944633418676858,-1.2038190120381902e-05,6.190727081138036e-06,1.959659305142954
2017-05-17,-1.2205387205387207e-05,6.276709401709398e-06,8.40418,3.78364,104887.23812454195,-100000,326.4647400923186,-1.2038190120381902e-05,6.190727081138036e-06,326.480389846271
2017-05-18,-1.3468013468013468e-05,7.47863247863247e-06,8.47445,3.80451,104887.23812454195,-100000,273.4301976262841,-1.3283520132835202e-05,7.376185458377231e-06,273.4623619283221
2017-05-19,-1.3047138047138047e-05,7.0779914529914586e-06,8.37785,3.7962,104887.23812454195,-100000,-916.4300464009602,-1.2868410128684103e-05,6.981032665964178e-06,-916.4047042236094
2017-05-22,-1.4035087719298253e-05,7.77777777777778e-06,8.33585,3.76067,104887.23812454195,-100000,441.2845443090928,-1.3842826243691426e-05,7.671232876712329e-06,441.3171835524436
2017-05-23,-1.2626262626262628e-05,6.677350427350428e-06,8.3811,3.76096,104887.23812454195,-100000,532.229191956927,-1.2453300124533003e-05,6.585879873551108e-06,532.2508859937491
2017-05-24,-1.206509539842873e-05,6.14316239316239e-06,8.32192,3.762,104887.23812454195,-100000,-735.2551418840649,-1.1899820118998199e-05,6.059009483667015e-06,-735.2418288921265
2017-05-25,-1.3888888888888896e-05,7.638888888888887e-06,8.4144,3.73307,104887.23812454195,-100000,1881.37445604436,-1.3698630136986309e-05,7.534246575342464e-06,1881.4083273123135
2017-05-26,-1.2205387205387207e-05,6.276709401709398e-06,8.39567,3.74782,104887.23812454195,-100000,-620.3787205597037,-1.2038190120381902e-05,6.190727081138036e-06,-620.3616375823934
2017-05-29,-1.4035087719298253e-05,7.77777777777778e-06,8.44377,3.75896,104887.23812454195,-100000,266.1658405935732,-1.3842826243691426e-05,7.671232876712329e-06,266.2008001158682
2017-05-30,-1.2906846240179569e-05,6.944444444444445e-06,8.4456,3.7675,104887.23812454195,-100000,-207.02051989312625,-1.2730040127300398e-05,6.849315068493151e-06,-206.99429126693033
2017-05-31,-1.3047138047138047e-05,7.0779914529914586e-06,8.42998,3.73844,104887.23812454195,-100000,598.6062070424423,-1.2868410128684103e-05,6.981032665964178e-06,598.635426185626
2017-06-01,-1.2906846240179569e-05,6.944444444444445e-06,8.4406,3.75023,104887.23812454195,-100000,-194.096102006828,-1.2730040127300398e-05,6.849315068493151e-06,-194.0691182069508
2017-06-02,-1.2345679012345685e-05,6.4102564102564125e-06,8.41035,3.74042,104887.23812454195,-100000,-90.37351778683296,-1.2176560121765606e-05,6.322444678609064e-06,-90.35399623642725
2017-06-05,-7.79967159277504e-06,3.5211267605633817e-06,8.4409,3.73225,104887.23812454195,-100000,580.4585071512565,-7.692826776435656e-06,3.4728921474049794e-06,580.4572587972559
2017-06-06,-1.3157894736842103e-05,6.944444444444445e-06,8.4614,3.7376,104887.23812454195,-100000,94.03069080238949,-1.2977649603460703e-05,6.849315068493151e-06,94.0556198440466
2017-06-07,-1.4035087719298253e-05,7.77777777777778e-06,8.49067,3.7436,104887.23812454195,-100000,177.24646006433068,-1.3842826243691426e-05,7.671232876712329e-06,177.28321837256564
2017-06-08,-1.1784511784511786e-05,5.876068376068373e-06,8.49637,3.7541,104887.23812454195,-100000,-217.12202956841796,-1.1623080116230802e-05,5.795574288724971e-06,-217.10899185373708
2017-06-09,-1.1446119486320493e-05,5.582137161084528e-06,8.47808,3.76127,104887.23812454195,-100000,-404.0312860437453,-1.1289323328973636e-05,5.505669528740905e-06,-404.02254183480756
2017-06-12,-1.0810071154898744e-05,5.0860719874804375e-06,8.47558,3.7471,104887.23812454195,-100000,351.8209269939189,-1.0661987988393281e-05,5.0163997684738564e-06,351.82471601122774
2017-06-13,-7.040450588837682e-06,1.8355359765051413e-06,8.4297,3.7457,104887.23812454195,-100000,-497.6005738427648,-6.944006060223469e-06,1.8103916480598656e-06,-497.63797139431546
2017-06-14,-6.5891472868217075e-06,1.6193323368211308e-06,8.4202,3.7501,104887.23812454195,-100000,-230.23575799635452,-6.498884995221411e-06,1.5971497020701561e-06,-230.27353109794973
2017-06-15,-1.0826210826210825e-05,5.694444444444447e-06,8.50843,3.8027,104887.23812454195,-100000,-370.3816102732035,-1.0677906568317525e-05,5.616438356164386e-06,-370.36349422169417
2017-06-16,-5.979073243647233e-06,9.5374344301383e-07,8.44005,3.7964,104887.23812454195,-100000,-628.5874264935883,-5.8971681307205585e-06,9.406784643424077e-07,-628.6355902024242
2017-06-19,-6.528417818740399e-06,2.40994419076611e-06,8.4771,3.7849,104887.23812454195,-100000,734.8876540542497,-6.438987437661763e-06,2.3769312566460265e-06,734.8716570008187
2017-06-20,-5.2316890881913266e-06,2.38435860753456e-07,8.55058,3.81908,104887.23812454195,-100000,-50.48875241874339,-5.160022114380487e-06,2.3516961608560043e-07,-50.5458054844396
2017-06-21,-6.1443932411674325e-06,1.7596782302664656e-06,8.52672,3.82135,104887.23812454195,-100000,-331.7613583242246,-6.060223470740482e-06,1.7355730490299385e-06,-331.7898565710986
2017-06-22,-5.10712506228201e-06,1.192179303767249e-07,8.48679,3.81567,104887.23812454195,-100000,-312.4875976728153,-5.037164444990475e-06,1.1758480804279716e-07,-312.5467269651708
2017-06-23,-6.272401433691757e-06,1.8853695324283617e-06,8.43816,3.79756,104887.23812454195,-100000,-92.75218414165283,-6.186478126380911e-06,1.8595425525320827e-06,-92.7794358652299
2017-06-26,-6.1443932411674325e-06,1.7596782302664656e-06,8.47742,3.77587,104887.23812454195,-100000,1030.536402523884,-6.060223470740482e-06,1.7355730490299385e-06,1030.508025404733
2017-06-28,-4.714576962283384e-06,-9.5374344301383e-07,8.4151,3.7459,104887.23812454195,-100000,571.8062316861578,-4.649993716224707e-06,-9.406784643424077e-07,571.7228123775044
2017-06-29,3.1956735496558494e-06,-7.768361581920908e-06,8.37594,3.73008,104887.23812454195,-100000,-34.33939338489745,3.151897199660564e-06,-7.661945669839799e-06,-34.50818652905643
2017-06-30,-8.080808080808077e-06,2.898550724637683e-06,8.35443,3.71181,104887.23812454195,-100000,243.55185392039948,-7.970112079701118e-06,2.858844550327578e-06,243.52988162683837
2017-07-03,-8.064516129032257e-06,3.645047762694821e-06,8.35399,3.7412,104887.23812454195,-100000,-806.9177621867584,-7.954043305346883e-06,3.595115601562015e-06,-806.9201980464051
2017-07-04,-9.708737864077671e-06,3.67833587011669e-06,8.33936,3.74545,104887.23812454195,-100000,-289.9661877378357,-9.575741454980716e-06,3.627947707512352e-06,-289.988417290502
2017-07-05,-6.7783094098883585e-06,2.6636225266362238e-06,8.39907,3.75563,104887.23812454195,-100000,436.6064436307888,-6.6854558563282445e-06,2.627134546819289e-06,436.5938793893804
2017-07-06,-6.631631631631638e-06,1.5565134099616821e-06,8.363,3.73872,104887.23812454195,-100000,28.03953123266001,-6.540787362705178e-06,1.5351913084553577e-06,27.99913011096763
2017-07-07,-7.257257257257257e-06,2.1551724137931e-06,8.34395,3.7241,104887.23812454195,-100000,170.126652621645,-7.157842774281131e-06,2.1256495040151124e-06,170.09454624941992
2017-07-10,-9.436469962785755e-06,3.93201420598681e-06,8.33898,3.72311,104887.23812454195,-100000,-32.50615223988825,-9.307203250966773e-06,3.878150997685621e-06,-32.51760672401193
2017-07-11,-6.381381381381384e-06,1.3170498084291097e-06,8.2709,3.72729,104887.23812454195,-100000,-937.0503245532808,-6.29396519807479e-06,1.299008030231451e-06,-937.0948060168765
2017-07-12,-6.881881881881885e-06,1.795977011494248e-06,8.26584,3.71423,104887.23812454195,-100000,295.62307913164113,-6.787609527335558e-06,1.7713745866792584e-06,295.5853034691904
2017-07-13,-6.506506506506515e-06,1.4367816091953961e-06,8.24643,3.71977,104887.23812454195,-100000,-389.29225310721176,-6.417376280389986e-06,1.417099669343404e-06,-389.3352508628998
2017-07-14,-8.722490606548566e-06,2.917300862506343e-06,8.1913,3.7039,104887.23812454195,-100000,-244.1384405229792,-8.603004433856122e-06,2.877337836992558e-06,-244.16983656899313
2017-07-17,-5.776794493608659e-06,8.239171374764511e-07,8.12204,3.67892,104887.23812454195,-100000,-173.5487122344739,-5.697660322463335e-06,8.126306013466367e-07,-173.59989564291098
2017-07-18,-9.573894282632148e-06,3.5514967021816334e-06,8.0863,3.6506,104887.23812454195,-100000,345.0311178866914,-9.442745045883763e-06,3.5028460624257206e-06,345.0059215139875
2017-07-19,-6.256256256256254e-06,1.19731800766283e-06,8.06439,3.65918,104887.23812454195,-100000,-523.4114456995303,-6.170554115759593e-06,1.1809163911195035e-06,-523.4589803520241
2017-07-20,-5.505505505505511e-06,4.789272030651319e-07,8.04667,3.66778,104887.23812454195,-100000,-470.3828729006609,-5.430087621868449e-06,4.7236655644780137e-07,-470.4405956607073
2017-07-21,-5.130130130130133e-06,1.1973180076627992e-07,8.03669,3.65936,104887.23812454195,-100000,108.96006445325928,-5.059854374922871e-06,1.1809163911194731e-07,108.89729997672237
2017-07-24,-7.112184648416527e-06,2.0294266869609335e-06,7.99886,3.66367,104887.23812454195,-100000,-612.4004737823798,-7.014757461451917e-06,2.001626321386126e-06,-612.4370634350133
2017-07-25,-5.255255255255258e-06,2.3946360153255983e-07,7.9734,3.66241,104887.23812454195,-100000,-297.2506272531855,-5.1832654572380615e-06,2.3618327822389462e-07,-297.3122728488057
2017-07-26,-5.005005005005009e-06,1.19731800766283e-06,7.8748,3.66785,104887.23812454195,-100000,-1462.6254606329176,-4.936443292607681e-06,1.1809163911195035e-06,-1462.6585672693868
2017-07-27,-7.146709816612726e-06,1.2683916793505863e-06,7.95393,3.65083,104887.23812454195,-100000,1534.719286477348,-7.048809682138579e-06,1.2510164508663319e-06,1534.661077476721
2017-07-28,-4.504504504504508e-06,-4.78927203065135e-07,7.915,3.64185,104887.23812454195,-100000,-259.724526752113,-4.442798963346912e-06,-4.7236655644780444e-07,-259.7965520664787
2017-07-31,-6.944444444444445e-06,3.591954022988459e-07,7.87229,3.62988,104887.23812454195,-100000,-228.4994491604757,-6.849315068493151e-06,3.54274917335848e-07,-228.58081117317158
2017-08-01,-5.255255255255258e-06,2.3946360153255983e-07,7.92256,3.60726,104887.23812454195,-100000,1326.3446032655847,-5.1832654572380615e-06,2.3618327822389462e-07,1326.2826200884447
2017-08-02,-6.158280922431863e-06,-3.5919540229885205e-07,7.9062,3.6027,104887.23812454195,-100000,-84.85032532043806,-6.073920909795809e-06,-3.542749173358541e-07,-84.9408748848454
2017-08-03,-6.027253668763105e-06,-4.78927203065135e-07,7.89841,3.5974,104887.23812454195,-100000,50.89390015448862,-5.944688550012925e-06,-4.7236655644780444e-07,50.80164428672162
2017-08-04,-4.379379379379384e-06,-5.986590038314211e-07,7.92809,3.6141,104887.23812454195,-100000,-91.37209437792536,-4.3193878810317215e-06,-5.904581955597579e-07,-91.44580365988278
2017-08-07,-6.5513626834381565e-06,0.0,7.9178,3.6083,104887.23812454195,-100000,31.799055407201195,-6.461617989144483e-06,0.0,31.71345823820258
2017-08-08,-4.879879879879886e-06,-1.1973180076628608e-07,7.9846,3.63772,104887.23812454195,-100000,31.94698956421053,-4.81303221029249e-06,-1.180916391119534e-07,31.88047325247653
2017-08-09,-4.879879879879886e-06,-1.1973180076628608e-07,7.95651,3.65036,104887.23812454195,-100000,-729.1906581664393,-4.81303221029249e-06,-1.180916391119534e-07,-729.2573862930634
2017-08-10,-5.255255255255258e-06,2.3946360153255983e-07,7.95636,3.6498,104887.23812454195,-100000,13.945541648576636,-5.1832654572380615e-06,2.3618327822389462e-07,13.88377261454761
2017-08-11,-5.429292929292925e-06,-2.3640661938534314e-07,7.92647,3.6509,104887.23812454195,-100000,-426.41180801297696,-5.354919053549186e-06,-2.33168172544448e-07,-426.4891424276132
2017-08-14,-6.784434203789047e-06,2.6636225266362238e-06,7.94719,3.64087,104887.23812454195,-100000,560.0468316554675,-6.691496748942622e-06,2.627134546819289e-06,560.0316760495879
2017-08-15,-8.201058201058197e-06,2.777777777777774e-06,7.9535,3.66637,104887.23812454195,-100000,-640.3505507210793,-8.088714938030003e-06,2.7397260273972566e-06,-640.3814574082362
2017-08-16,-6.631631631631638e-06,1.5565134099616821e-06,7.90952,3.65944,104887.23812454195,-100000,-387.2211112748869,-6.540787362705178e-06,1.5351913084553577e-06,-387.26531370963215
2017-08-17,-5.755755755755759e-06,7.183908045976981e-07,7.97323,3.65212,104887.23812454195,-100000,1049.721698171726,-5.676909786498831e-06,7.08549834671702e-07,1049.6666893672666
2017-08-18,-5.380380380380381e-06,3.591954022988459e-07,7.92125,3.65111,104887.23812454195,-100000,-657.4780066951726,-5.306676539553253e-06,3.54274917335848e-07,-657.5384357387969
2017-08-21,-7.206498951781967e-06,5.98659003831418e-07,7.89735,3.64456,104887.23812454195,-100000,-132.07761271128538,-7.107779788058927e-06,5.904581955597548e-07,-132.15558731602047
2017-08-22,-7.337526205450726e-06,7.183908045976981e-07,7.90869,3.6411,104887.23812454195,-100000,250.13469470171825,-7.237012147841812e-06,7.08549834671702e-07,250.05844549011587
2017-08-23,-5.755755755755759e-06,7.183908045976981e-07,7.86586,3.64056,104887.23812454195,-100000,-558.5800294447595,-5.676909786498831e-06,7.08549834671702e-07,-558.6359951710383
2017-08-24,-4.379379379379384e-06,-5.986590038314211e-07,7.84026,3.63638,104887.23812454195,-100000,-226.48861089698767,-4.3193878810317215e-06,-5.904581955597579e-07,-226.5628588487179
2017-08-25,-4.12912912912913e-06,-8.38122605363987e-07,7.74949,3.6166,104887.23812454195,-100000,-675.8524136081628,-4.072565716401334e-06,-8.266414737836585e-07,-675.9307090008836
2017-08-28,-5.241090146750523e-06,-1.1973180076628422e-06,7.7875,3.5741,104887.23812454195,-100000,1770.5118557415926,-5.1692943913155844e-06,-1.1809163911195158e-06,1770.408732394556
2017-08-29,-3.503503503503505e-06,-1.436781609195402e-06,7.7398,3.56147,104887.23812454195,-100000,-283.96774107365127,-3.455510304825374e-06,-1.4170996693434104e-06,-284.054911394838
2017-08-30,-3.787878787878785e-06,-1.20772946859903e-06,7.80857,3.58162,104887.23812454195,-100000,350.33251907458816,-3.735990037359897e-06,-1.191185229303153e-06,350.2486158467487
2017-08-31,-4.004004004004006e-06,-9.5785440613027e-07,7.75976,3.60045,104887.23812454195,-100000,-1224.6995596772203,-3.949154634086143e-06,-9.447331128956089e-07,-1224.7795434100449
2017-09-01,-4.754754754754761e-06,-2.3946360153257217e-07,7.7866,3.58686,104887.23812454195,-100000,768.9463000164747,-4.689621127977299e-06,-2.361832782239068e-07,768.8764536396677
2017-09-04,-5.943152454780369e-06,1.2077294685990886e-07,7.80022,3.58471,104887.23812454195,-100000,250.2954975636385,-5.86173940745461e-06,1.1911852293032106e-07,250.2200456108839
2017-09-05,-6.256256256256254e-06,1.19731800766283e-06,7.77592,3.56981,104887.23812454195,-100000,107.01903785588048,-6.170554115759593e-06,1.1809163911195035e-06,106.96934505955325
2017-09-06,-8.397932816537463e-06,2.4154589371980723e-06,7.79133,3.56751,104887.23812454195,-100000,280.46931888319887,-8.282892640968459e-06,2.3823704586063177e-06,280.4255213450025
2017-09-07,-6.631631631631638e-06,1.5565134099616821e-06,7.70603,3.56286,104887.23812454195,-100000,-1045.9117813891594,-6.540787362705178e-06,1.5351913084553577e-06,-1045.957121249832
2017-09-08,-6.631631631631638e-06,1.5565134099616821e-06,7.7492,3.53697,104887.23812454195,-100000,1380.9200147932595,-6.540787362705178e-06,1.5351913084553577e-06,1380.8754906757385
2017-09-11,-8.385744234800837e-06,1.676245210727968e-06,7.84588,3.55176,104887.23812454195,-100000,879.8020406467604,-8.270871026104935e-06,1.653282947567311e-06,879.7386667152153
2017-09-12,-9.523809523809526e-06,4.040404040404035e-06,7.82903,3.57414,104887.23812454195,-100000,-896.483051075923,-9.393346379647752e-06,3.985056039850555e-06,-896.4958503159047
2017-09-13,-7.5075075075075175e-06,2.394636015325666e-06,7.8855,3.60723,104887.23812454195,-100000,-209.55286244276977,-7.4046649389115244e-06,2.361832782239013e-06,-209.58496961423796
2017-09-14,-7.5075075075075175e-06,2.394636015325666e-06,7.8834,3.6208,104887.23812454195,-100000,-421.7050159081673,-7.4046649389115244e-06,2.361832782239013e-06,-421.7373981106756
2017-09-15,-7.75775775775776e-06,2.6340996168582318e-06,7.84115,3.59434,104887.23812454195,-100000,200.26879967513105,-7.6514871035419e-06,2.598016060462914e-06,200.23973411860496
2017-09-18,-9.171907756813418e-06,2.394636015325666e-06,7.81457,3.59854,104887.23812454195,-100000,-484.6498135205097,-9.046265184802275e-06,2.361832782239013e-06,-484.70468792930166
2017-09-19,-7.257257257257257e-06,2.1551724137931e-06,7.79633,3.58767,104887.23812454195,-100000,69.31357799084708,-7.157842774281131e-06,2.1256495040151124e-06,69.27735223007775
2017-09-20,-7.632632632632635e-06,2.5143678160919524e-06,7.8677,3.6065,104887.23812454195,-100000,418.8245582031618,-7.5280760212267085e-06,2.4799244213509666e-06,418.7939162900706
2017-09-21,-9.564989517819705e-06,2.753831417624518e-06,7.79403,3.60478,104887.23812454195,-100000,-951.5077409948362,-9.433962264150942e-06,2.716107699574867e-06,-951.5583035446472
2017-09-22,1.179245283018866e-06,-7.064176245210731e-06,7.8082,3.58346,104887.23812454195,-100000,819.2882313317159,1.163091238046005e-06,-6.9674067076051045e-06,819.1067222559955
2017-09-25,1.20772946859903e-06,-6.235827664399097e-06,7.8162,3.61871,104887.23812454195,-100000,-920.3668185352712,1.191185229303153e-06,-6.150405367626507e-06,-920.5231556093953
2017-09-26,-3.6286286286286284e-06,-1.3170498084291222e-06,7.89313,3.65043,104887.23812454195,-100000,130.0733728404998,-3.5789213871405655e-06,-1.299008030231463e-06,129.98973531875785
2017-09-27,-9.384384384384387e-06,4.19061302681992e-06,7.96218,3.68981,104887.23812454195,-100000,-191.40881543205023,-9.255831173639395e-06,4.133207368918277e-06,-191.41717157460258
2017-09-28,-1.126126126126127e-05,5.986590038314175e-06,7.93999,3.69363,104887.23812454195,-100000,-398.8042512506736,-1.110699740836728e-05,5.904581955597541e-06,-398.7888958757077
2017-09-29,-1.0351153039832287e-05,3.4722222222222224e-06,7.98013,3.66693,104887.23812454195,-100000,1274.8608337338546,-1.0209356422848284e-05,3.4246575342465754e-06,1274.821336715872
2017-10-02,-1.0089098532494753e-05,3.2327586206896504e-06,8.01877,3.6832,104887.23812454195,-100000,47.136127301728266,-9.950891703282495e-06,3.1884742560226686e-06,47.09373787529887
2017-10-03,-9.384384384384387e-06,4.19061302681992e-06,7.9658,3.68561,104887.23812454195,-100000,-758.6243827823623,-9.255831173639395e-06,4.133207368918277e-06,-758.6325540916864
2017-10-04,-8.508508508508514e-06,3.352490421455936e-06,7.96051,3.6693,104887.23812454195,-100000,387.2729356078057,-8.391953597433054e-06,3.306565895134622e-06,387.25372963236936
2017-10-05,-6.256256256256254e-06,1.19731800766283e-06,8.0157,3.67984,104887.23812454195,-100000,425.4321359507867,-6.170554115759593e-06,1.1809163911195035e-06,425.38393009182425
2017-10-06,-6.131131131131136e-06,1.07758620689655e-06,7.99,3.69429,104887.23812454195,-100000,-737.1756701477334,-6.047143033444408e-06,1.0628247520075562e-06,-737.2258839262317
2017-10-09,-5.0724637681159436e-06,-3.4013605442177276e-07,7.9649,3.6794,104887.23812454195,-100000,86.10175098590662,-5.00297796307326e-06,-3.3547665641599506e-07,86.02662402346543
2017-10-10,-6.756756756756756e-06,1.676245210727968e-06,7.94442,3.6565,104887.23812454195,-100000,374.8924752427806,-6.664198445020362e-06,1.653282947567311e-06,374.8503331845139
2017-10-11,-7.5075075075075175e-06,2.394636015325666e-06,7.90517,3.63566,104887.23812454195,-100000,72.73440184229821,-7.4046649389115244e-06,2.361832782239013e-06,72.70202063200269
2017-10-12,-7.5075075075075175e-06,2.394636015325666e-06,7.8917,3.61446,104887.23812454195,-100000,431.06412842645113,-7.4046649389115244e-06,2.361832782239013e-06,431.0319658448929
2017-10-13,-6.506506506506515e-06,1.4367816091953961e-06,7.89479,3.6081,104887.23812454195,-100000,226.0734618404722,-6.417376280389986e-06,1.417099669343404e-06,226.02802397350015
2017-10-16,-7.364341085271317e-06,1.4492753623188446e-06,7.91105,3.6069,104887.23812454195,-100000,251.98094458868675,-7.263459700541573e-06,1.4294222751637919e-06,251.9248239465145
2017-10-17,-5.676328502415463e-06,2.2675736961450902e-07,7.93423,3.60576,104887.23812454195,-100000,341.09291033594945,-5.59857057772484e-06,2.23651104277324e-07,341.0251883029167
2017-10-18,-6.881881881881885e-06,1.795977011494248e-06,7.954,3.6052,104887.23812454195,-100000,277.49673968625484,-6.787609527335558e-06,1.7713745866792584e-06,277.45704961601587
2017-10-19,-6.881881881881885e-06,1.795977011494248e-06,7.95076,3.6012,104887.23812454195,-100000,73.98588632264364,-6.787609527335558e-06,1.7713745866792584e-06,73.94621511081914
2017-10-20,-5.755755755755759e-06,7.183908045976981e-07,7.9853,3.60541,104887.23812454195,-100000,330.75094378808353,-5.676909786498831e-06,7.08549834671702e-07,330.696302705422
2017-10-23,-5.193236714975847e-06,-2.2675736961451826e-07,7.99106,3.60882,104887.23812454195,-100000,-24.01362691261056,-5.122096486003574e-06,-2.236511042773331e-07,-24.087140783305745
2017-10-24,-4.754754754754761e-06,-2.3946360153257217e-07,8.012,3.6127,104887.23812454195,-100000,159.95474075035509,-4.689621127977299e-06,-2.361832782239068e-07,159.886719280743
2017-10-25,-3.140096618357488e-06,-2.154195011337873e-06,8.00864,3.6134,104887.23812454195,-100000,-63.96915647190144,-3.097081596188208e-06,-2.1246854906346143e-06,-64.06933505026272
2017-10-26,-3.7537537537537588e-06,-1.1973180076628422e-06,8.18488,3.65735,104887.23812454195,-100000,981.8965658255356,-3.7023324694557622e-06,-1.1809163911195158e-06,981.816384029187
2017-10-27,-2.502502502502508e-06,-2.394636015325672e-06,8.14509,3.67186,104887.23812454195,-100000,-906.8725523442,-2.468221646303843e-06,-2.3618327822390193e-06,-906.9695524029878
2017-10-30,-5.555555555555554e-06,2.5252525252525232e-06,8.16102,3.65827,104887.23812454195,-100000,583.0190580218559,-5.479452054794519e-06,2.490660024906598e-06,583.017663488304
2017-10-31,-6.006006006006012e-06,9.578544061302639e-07,8.17659,3.65454,104887.23812454195,-100000,300.21252068671765,-5.9237319511292175e-06,9.447331128956027e-07,300.16274253005963
