,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDDKK,Open Bid_x,Open Bid_y,Open Ask_y
2021-01-04,0.04,-0.43,-0.23,7.2115384615384605e-06,0.04,-0.05,0.25
2021-01-05,0.04,-0.59,-0.39,1.1485042735042738e-05,0.04,-0.39,-0.09
2021-01-06,0.03,-0.58,-0.38,1.1057173678532904e-05,0.03,-0.54,-0.24
2021-01-07,0.03,-0.56,-0.36,1.051779935275081e-05,0.03,-0.63,-0.33
2021-01-08,0.03,-0.56,-0.36,1.051779935275081e-05,0.03,-0.68,-0.38
2021-01-11,0.03,-0.56,-0.36,1.051779935275081e-05,0.03,-0.68,-0.38
2021-01-12,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.54,-0.24
2021-01-13,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.36,-0.06
2021-01-14,0.03,-0.62,-0.42,1.2135922330097085e-05,0.03,-0.29,0.01
2021-01-15,0.03,-0.62,-0.42,1.2135922330097085e-05,0.03,0.05,0.3
2021-01-18,0.03,-0.63,-0.43,1.240560949298813e-05,0.03,-0.32,-0.02
2021-01-19,0.03,-0.63,-0.43,1.240560949298813e-05,0.03,-0.32,-0.02
2021-01-20,0.03,-0.62,-0.42,1.2135922330097085e-05,0.03,-0.32,-0.02
2021-01-21,0.03,-0.61,-0.41,1.186623516720604e-05,0.03,-0.33,-0.03
2021-01-22,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.33,-0.03
2021-01-25,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.33,-0.03
2021-01-26,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.31,-0.01
2021-01-27,0.03,-0.56,-0.36,1.051779935275081e-05,0.03,-0.4,-0.1
2021-01-28,0.03,-0.47,-0.27,8.090614886731391e-06,0.03,-0.6,-0.3
2021-01-29,0.03,-0.54,-0.34,9.97842502696872e-06,0.03,-0.31,-0.01
2021-02-01,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.33,-0.03
2021-02-02,0.03,-0.51,-0.31,9.169363538295578e-06,0.03,-0.32,-0.02
2021-02-03,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.32,-0.02
2021-02-04,0.03,-0.6,-0.4,1.1596548004314995e-05,0.03,-0.32,-0.02
2021-02-05,0.03,-0.61,-0.41,1.186623516720604e-05,0.03,-0.25,0.05
2021-02-08,0.03,-0.6,-0.4,1.1596548004314995e-05,0.03,-0.25,0.05
2021-02-09,0.03,-0.6,-0.4,1.1596548004314995e-05,0.03,-0.2,0.1
2021-02-10,0.03,-0.6,-0.4,1.1596548004314995e-05,0.03,-0.21,0.09
2021-02-11,0.03,-0.61,-0.41,1.186623516720604e-05,0.03,-0.2,0.1
2021-02-12,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.17,0.13
2021-02-15,0.03,-0.59,-0.39,1.132686084142395e-05,0.03,-0.17,0.13
2021-02-16,0.03,-0.58,-0.38,1.1057173678532904e-05,0.03,-0.2,0.1
2021-02-17,0.03,-0.58,-0.38,1.1057173678532904e-05,0.03,-0.24,0.06
2021-02-18,0.03,-0.58,-0.38,1.1057173678532904e-05,0.03,-0.24,0.06
2021-02-19,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.4,-0.1
2021-02-22,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.4,-0.1
2021-02-23,0.03,-0.51,-0.31,9.169363538295578e-06,0.03,-0.5,-0.2
2021-02-24,0.03,-0.48,-0.28,8.360302049622442e-06,0.03,-0.57,-0.27
2021-02-25,0.03,-0.45,-0.25,7.551240560949298e-06,0.03,-0.31,-0.01
2021-02-26,0.03,-0.45,-0.25,7.551240560949298e-06,0.03,-0.16,0.14
2021-03-01,0.03,-0.43,-0.23,7.011866235167206e-06,0.03,-0.15,0.15
2021-03-02,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.27,0.03
2021-03-03,0.03,-0.54,-0.34,9.97842502696872e-06,0.03,-0.24,0.06
2021-03-04,0.03,-0.54,-0.34,9.97842502696872e-06,0.03,-0.26,0.04
2021-03-05,0.03,-0.57,-0.37,1.0787486515641855e-05,0.03,-0.24,0.06
2021-03-08,0.03,-0.57,-0.37,1.0787486515641855e-05,0.03,-0.24,0.06
2021-03-09,0.03,-0.56,-0.36,1.051779935275081e-05,0.03,-0.16,0.14
2021-03-10,0.02,-0.52,-0.32,9.25925925925926e-06,0.02,-0.17,0.13
2021-03-11,0.02,-0.53,-0.33,9.531590413943358e-06,0.02,-0.16,0.14
2021-03-12,0.02,-0.52,-0.32,9.25925925925926e-06,0.02,-0.18,0.12
2021-03-15,0.02,-0.53,-0.33,9.531590413943358e-06,0.02,-0.18,0.12
2021-03-16,0.02,-0.52,-0.32,9.25925925925926e-06,0.02,-0.18,0.12
2021-03-17,0.02,-0.4,-0.2,5.991285403050109e-06,0.02,-0.17,0.13
2021-03-18,0.02,-0.33,-0.13,4.084967320261438e-06,0.02,-0.17,0.13
2021-03-19,0.02,-0.32,-0.12,3.812636165577341e-06,0.02,-0.17,0.13
2021-03-22,0.02,-0.32,-0.12,3.812636165577341e-06,0.02,-0.17,0.13
2021-03-23,0.02,-0.44,-0.24,7.080610021786492e-06,0.02,-0.15,0.15
2021-03-24,0.02,-0.24,-0.04,1.6339869281045757e-06,0.02,-0.48,-0.18
2021-03-25,0.02,-0.26,-0.06,2.1786492374727685e-06,0.02,-0.37,-0.07
2021-03-26,0.02,-0.25,-0.05,1.9063180827886732e-06,0.02,-0.49,-0.19
2021-03-29,0.02,-0.24,-0.04,1.6339869281045757e-06,0.02,-0.55,-0.25
2021-03-30,0.02,-0.17,0.03,-2.723311546840949e-07,0.02,-0.12,0.18
2021-03-31,0.02,-0.47,-0.27,7.89760348583878e-06,0.02,-0.07,0.23
2021-04-01,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.12,0.18
2021-04-02,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.19,0.06
2021-04-05,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.19,0.06
2021-04-06,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.12,0.18
2021-04-07,0.02,-0.43,-0.23,6.808278867102397e-06,0.02,-0.16,0.14
2021-04-08,0.02,-0.43,-0.23,6.808278867102397e-06,0.02,-0.19,0.11
2021-04-09,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.19,0.11
2021-04-12,0.02,-0.48,-0.28,8.169934640522877e-06,0.02,-0.19,0.11
2021-04-13,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.18,0.12
2021-04-14,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.19,0.11
2021-04-15,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.19,0.11
2021-04-16,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.2,0.1
2021-04-19,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.2,0.1
2021-04-20,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.21,0.09
2021-04-21,0.01,-0.5,-0.3,8.525852585258527e-06,0.01,-0.23,0.07
2021-04-22,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.21,0.09
2021-04-23,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.27,0.03
2021-04-24,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.1,0.53
2021-04-26,0.01,-0.49,-0.29,8.250825082508252e-06,0.01,-0.29,0.01
2021-04-27,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.27,0.03
2021-04-28,0.01,-0.47,-0.27,7.700770077007701e-06,0.01,-0.23,0.07
2021-04-29,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.15,0.15
2021-04-30,0.01,-0.48,-0.28,7.975797579757976e-06,0.01,-0.12,0.18
2021-05-03,0.04,-0.48,-0.28,8.547008547008548e-06,0.04,-0.12,0.18
2021-05-04,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.17,0.13
2021-05-05,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.2,0.1
2021-05-06,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.2,0.1
2021-05-07,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.2,0.1
2021-05-10,0.03,-0.53,-0.33,9.708737864077671e-06,0.03,-0.14,0.16
2021-05-11,0.03,-0.51,-0.31,9.169363538295578e-06,0.03,-0.1,0.2
2021-05-12,0.03,-0.52,-0.32,9.439050701186626e-06,0.03,-0.12,0.18
2021-05-13,0.03,-0.51,-0.31,9.169363538295578e-06,0.03,-0.2,0.1
2021-05-14,0.03,-0.55,-0.35,1.024811218985976e-05,0.03,-0.19,0.11
2021-05-17,0.05,-0.55,-0.35,1.058201058201058e-05,0.05,-0.19,0.11
2021-05-18,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.15,0.15
2021-05-19,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.16,0.14
2021-05-20,0.03,-0.5,-0.3,8.899676375404533e-06,0.03,-0.16,0.14
2021-05-21,-0.01,-0.5,-0.3,8.13692480359147e-06,-0.01,-0.22,0.08
2021-05-24,-0.01,-0.5,-0.3,8.13692480359147e-06,-0.01,-0.15,0.1
2021-05-25,-0.01,-0.5,-0.3,8.13692480359147e-06,-0.01,-0.21,0.09
2021-05-26,-0.01,-0.48,-0.28,7.575757575757575e-06,-0.01,-0.16,0.14
2021-05-27,-0.01,-0.45,-0.25,6.734006734006734e-06,-0.01,-0.19,0.11
2021-05-28,-0.01,-0.48,-0.28,7.575757575757575e-06,-0.01,-0.21,0.09
2021-05-31,-0.01,-0.48,-0.28,7.575757575757575e-06,-0.01,-0.21,0.09
2021-06-01,-0.01,-0.51,-0.31,8.417508417508419e-06,-0.01,-0.22,0.08
2021-06-02,-0.01,-0.56,-0.36,9.820426487093152e-06,-0.01,-0.24,0.06
2021-06-03,-0.01,-0.59,-0.39,1.0662177328843996e-05,-0.01,-0.22,0.08
2021-06-04,-0.01,-0.61,-0.41,1.1223344556677888e-05,-0.01,-0.23,0.07
2021-06-07,-0.01,-0.61,-0.41,1.1223344556677888e-05,-0.01,-0.26,0.04
2021-06-08,-0.01,-0.64,-0.44,1.206509539842873e-05,-0.01,-0.24,0.06
2021-06-09,-0.01,-0.64,-0.44,1.206509539842873e-05,-0.01,-0.23,0.07
2021-06-10,-0.01,-0.64,-0.44,1.206509539842873e-05,-0.01,-0.22,0.08
2021-06-11,-0.01,-0.64,-0.44,1.206509539842873e-05,-0.01,-0.21,0.09
2021-06-14,-0.01,-0.64,-0.44,1.206509539842873e-05,-0.01,-0.21,0.09
2021-06-15,-0.01,-0.62,-0.42,1.1503928170594834e-05,-0.01,-0.19,0.11
2021-06-16,-0.01,-0.62,-0.42,1.1503928170594834e-05,-0.01,-0.16,0.14
2021-06-17,0.02,-0.63,-0.43,1.2254901960784312e-05,0.02,-0.18,0.12
2021-06-18,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,-0.15,0.15
2021-06-21,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.13,0.17
2021-06-22,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.14,0.16
2021-06-23,0.01,-0.51,-0.31,8.800880088008803e-06,0.01,-0.18,0.12
2021-06-24,0.01,-0.44,-0.24,6.875687568756876e-06,0.01,-0.22,0.08
2021-06-25,0.01,-0.44,-0.24,6.875687568756876e-06,0.01,-0.17,0.13
2021-06-28,0.01,-0.44,-0.24,6.875687568756876e-06,0.01,-0.17,0.13
2021-06-29,0.01,-0.35,-0.15,4.4004400440044014e-06,0.01,-0.47,-0.17
2021-06-30,0.01,-0.54,-0.34,9.625962596259628e-06,0.01,-0.19,0.11
2021-07-01,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.18,0.12
2021-07-02,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,-0.19,0.11
2021-07-05,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,-0.17,0.13
2021-07-06,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.14,0.16
2021-07-07,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.12,0.18
2021-07-08,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.12,0.18
2021-07-09,0.01,-0.62,-0.42,1.1826182618261824e-05,0.01,-0.11,0.19
2021-07-12,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.15,0.15
2021-07-13,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-07-14,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-07-15,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.13,0.17
2021-07-16,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.13,0.17
2021-07-19,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.13,0.17
2021-07-20,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.13,0.17
2021-07-21,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.14,0.16
2021-07-22,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.15,0.15
2021-07-23,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.18,0.12
2021-07-26,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.18,0.12
2021-07-27,0.01,-0.55,-0.35,9.9009900990099e-06,0.01,-0.2,0.1
2021-07-28,0.01,-0.56,-0.36,1.0176017601760177e-05,0.01,-0.17,0.13
2021-07-29,0.01,-0.54,-0.34,9.625962596259628e-06,0.01,-0.14,0.16
2021-07-30,0.01,-0.56,-0.36,1.0176017601760177e-05,0.01,-0.11,0.19
2021-08-02,0.1,-0.54,-0.34,1.1111111111111117e-05,0.1,-0.17,0.13
2021-08-03,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.14,0.16
2021-08-04,-0.15,-0.59,-0.39,7.84313725490196e-06,-0.15,-0.16,0.14
2021-08-05,0.01,-0.59,-0.39,1.1001100110011003e-05,0.01,-0.18,0.12
2021-08-06,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.16,0.14
2021-08-09,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.15,0.15
2021-08-10,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-08-11,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.13,0.17
2021-08-12,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.13,0.17
2021-08-13,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.13,0.17
2021-08-16,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-08-17,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.08,0.22
2021-08-18,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.07,0.23
2021-08-19,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.07,0.23
2021-08-20,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.08,0.22
2021-08-23,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-08-24,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.11,0.19
2021-08-25,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,-0.1,0.2
2021-08-26,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,-0.1,0.2
2021-08-27,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.11,0.19
2021-08-30,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.12,0.18
2021-08-31,0.01,-0.53,-0.33,9.350935093509354e-06,0.01,-0.1,0.2
2021-09-01,0.01,-0.55,-0.35,9.9009900990099e-06,0.01,-0.09,0.21
2021-09-02,0.01,-0.56,-0.36,1.0176017601760177e-05,0.01,-0.09,0.21
2021-09-03,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.11,0.19
2021-09-06,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.12,0.18
2021-09-07,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.1,0.2
2021-09-08,0.01,-0.57,-0.37,1.0451045104510452e-05,0.01,-0.11,0.19
2021-09-09,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.12,0.18
2021-09-10,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,-0.13,0.17
2021-09-13,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,-0.12,0.18
2021-09-14,0.01,-0.64,-0.44,1.2376237623762374e-05,0.01,-0.11,0.19
2021-09-15,0.01,-0.62,-0.42,1.1826182618261824e-05,0.01,-0.1,0.2
2021-09-16,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,-0.11,0.19
2021-09-17,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.09,0.21
2021-09-20,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,-0.12,0.18
2021-09-21,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,-0.09,0.21
2021-09-22,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,-0.07,0.23
2021-09-23,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,-0.12,0.18
2021-09-24,0.01,-0.33,-0.13,3.8503850385038505e-06,0.01,-0.01,0.29
2021-09-27,0.01,-0.35,-0.15,4.4004400440044014e-06,0.01,-0.06,0.24
2021-09-28,0.01,-0.37,-0.17,4.950495049504952e-06,0.01,-0.1,0.2
2021-09-29,0.01,-0.4,-0.2,5.775577557755775e-06,0.01,-0.06,0.24
2021-09-30,0.01,-0.35,-0.15,4.4004400440044014e-06,0.01,-0.06,0.24
2021-10-01,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,0.01,0.31
2021-10-04,0.01,-0.67,-0.47,1.3201320132013202e-05,0.01,0.05,0.35
2021-10-05,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,0.01,0.31
2021-10-06,0.01,-0.69,-0.49,1.3751375137513753e-05,0.01,-0.02,0.28
2021-10-07,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,-0.01,0.29
2021-10-08,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,0.35,0.65
2021-10-11,0.03,-0.7,-0.5,1.4293419633225458e-05,0.03,0.31,0.61
2021-10-12,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,0.27,0.57
2021-10-13,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,0.19,0.49
2021-10-14,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,0.16,0.46
2021-10-15,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,0.14,0.44
2021-10-18,0.01,-0.71,-0.51,1.43014301430143e-05,0.01,0.13,0.43
2021-10-19,0.01,-0.71,-0.51,1.43014301430143e-05,0.01,0.17,0.47
2021-10-20,0.01,-0.71,-0.51,1.43014301430143e-05,0.01,0.16,0.46
2021-10-21,0.01,-0.71,-0.51,1.43014301430143e-05,0.01,0.16,0.46
2021-10-22,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,0.11,0.41
2021-10-25,0.01,-0.67,-0.47,1.3201320132013202e-05,0.01,0.12,0.42
2021-10-26,0.01,-0.64,-0.44,1.2376237623762374e-05,0.01,0.09,0.39
2021-10-27,0.01,-0.62,-0.42,1.1826182618261824e-05,0.01,0.01,0.31
2021-10-28,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,0.05,0.35
2021-10-29,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,0.36,0.66
2021-10-30,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,0.15,0.65
2021-11-01,0.01,-0.64,-0.44,1.2376237623762374e-05,0.01,0.63,0.93
2021-11-02,0.01,-0.67,-0.47,1.3201320132013202e-05,0.01,0.61,0.91
2021-11-03,0.01,-0.65,-0.45,1.265126512651265e-05,0.01,0.73,1.03
2021-11-04,-0.12,-0.67,-0.47,1.1047979797979798e-05,-0.12,0.85,1.15
2021-11-05,0.01,-0.69,-0.49,1.3751375137513753e-05,0.01,0.93,1.23
2021-11-08,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,0.94,1.24
2021-11-09,-0.13,-0.71,-0.51,1.2132822477650063e-05,-0.13,0.97,1.27
2021-11-10,-0.13,-0.71,-0.51,1.2132822477650063e-05,-0.13,0.93,1.23
2021-11-11,0.01,-0.71,-0.51,1.43014301430143e-05,0.01,0.85,1.15
2021-11-12,-0.13,-0.72,-0.52,1.2452107279693487e-05,-0.13,0.81,1.11
2021-11-15,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,0.88,1.18
2021-11-16,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.05,1.35
2021-11-17,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,0.89,1.19
2021-11-18,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,0.97,1.27
2021-11-19,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.07,1.37
2021-11-20,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.05,1.55
2021-11-22,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,0.88,1.18
2021-11-23,-0.12,-0.71,-0.51,1.231060606060606e-05,-0.12,1.4,1.7
2021-11-24,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,1.55,1.85
2021-11-25,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,1.42,1.72
2021-11-26,-0.12,-0.6,-0.4,8.83838383838384e-06,-0.12,1.4,1.7
2021-11-27,-0.12,-0.6,-0.4,8.83838383838384e-06,0.01,1.4,1.65
2021-11-29,0.01,-0.58,-0.38,1.0726072607260726e-05,0.01,1.25,1.55
2021-11-30,0.01,-0.56,-0.36,1.0176017601760177e-05,0.01,1.22,1.52
2021-12-01,0.01,-0.6,-0.4,1.1276127612761275e-05,0.01,1.25,1.55
2021-12-02,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,1.49,1.79
2021-12-03,-0.12,-0.64,-0.44,1.01010101010101e-05,-0.12,1.72,2.02
2021-12-06,0.01,-0.65,-0.45,1.265126512651265e-05,0.01,1.71,2.01
2021-12-07,-0.06,-0.66,-0.46,1.1820330969267137e-05,-0.06,1.59,1.89
2021-12-08,-0.06,-0.64,-0.44,1.122931442080378e-05,-0.06,1.59,1.89
2021-12-09,0.01,-0.62,-0.42,1.1826182618261824e-05,0.01,1.4,1.7
2021-12-10,0.01,-0.63,-0.43,1.21012101210121e-05,0.01,1.4,1.7
2021-12-13,0.01,-0.61,-0.41,1.1551155115511547e-05,0.01,1.41,1.71
2021-12-14,0.01,-0.66,-0.46,1.2926292629262925e-05,0.01,1.41,1.71
2021-12-15,-0.05,-0.66,-0.46,1.1988304093567248e-05,-0.05,1.47,1.77
2021-12-16,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.46,1.76
2021-12-17,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.55,1.85
2021-12-20,0.01,-0.72,-0.52,1.4576457645764576e-05,0.01,1.53,1.83
2021-12-21,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.54,1.84
2021-12-22,0.01,-0.67,-0.47,1.3201320132013202e-05,0.01,1.53,1.83
2021-12-23,0.01,0.75,0.95,-2.585258525852585e-05,0.01,1.46,1.76
2021-12-24,0.75,0.26,0.76,-1.5873015873016062e-07,0.75,1.46,1.96
2021-12-27,0.07,0.64,0.84,-1.99896157840083e-05,0.07,1.53,1.83
2021-12-28,-0.07,0.59,0.79,-2.568697729988053e-05,-0.07,3.07,3.37
2021-12-29,0.01,-0.06,0.24,-6.325632563256325e-06,0.01,2.13,2.63
2021-12-30,0.01,-0.78,-0.48,1.3476347634763476e-05,0.01,1.28,1.78
2021-12-31,0.01,-0.73,-0.43,1.21012101210121e-05,0.01,1.76,2.26
2022-01-03,0.01,-0.78,-0.48,1.3476347634763476e-05,0.01,1.85,2.35
2022-01-04,-0.06,-0.65,-0.45,1.152482269503546e-05,-0.06,2.0,2.3
2022-01-05,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.99,2.29
2022-01-06,-0.07,-0.71,-0.51,1.3142174432497012e-05,-0.07,1.83,2.13
2022-01-07,0.01,-0.78,-0.58,1.6226622662266227e-05,0.01,1.81,2.11
2022-01-10,0.01,-0.72,-0.52,1.4576457645764576e-05,0.01,1.92,2.22
2022-01-11,0.01,-0.72,-0.52,1.4576457645764576e-05,0.01,1.97,2.27
2022-01-12,0.01,-0.72,-0.52,1.4576457645764576e-05,0.01,1.95,2.25
2022-01-13,0.07,-0.71,-0.51,1.5057113187954311e-05,0.07,1.86,2.16
2022-01-14,0.01,-0.72,-0.52,1.4576457645764576e-05,0.01,1.81,2.11
2022-01-17,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.75,2.05
2022-01-18,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.75,2.05
2022-01-19,-0.06,-0.7,-0.5,1.3002364066193852e-05,-0.06,1.72,2.02
2022-01-20,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.77,2.07
2022-01-21,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,1.78,2.08
2022-01-24,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.74,2.04
2022-01-25,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,1.6,1.9
2022-01-26,0.01,-0.68,-0.48,1.3476347634763476e-05,0.01,1.54,1.84
2022-01-27,0.01,-0.65,-0.45,1.265126512651265e-05,0.01,1.79,2.09
2022-01-28,-0.08,-0.68,-0.48,1.207729468599034e-05,-0.08,1.73,2.03
2022-01-31,0.07,-0.66,-0.46,1.3759086188992727e-05,0.07,1.82,2.12
2022-02-01,-0.08,-0.68,-0.48,1.207729468599034e-05,-0.08,1.89,2.19
2022-02-02,0.01,-0.7,-0.5,1.4026402640264026e-05,0.01,1.97,2.27
2022-02-03,0.01,-0.73,-0.53,1.4851485148514853e-05,0.01,2.1,2.4
2022-02-04,0.01,-0.75,-0.55,1.5401540154015402e-05,0.01,2.43,2.73
2022-02-07,0.07,-0.75,-0.55,1.6095534787123576e-05,0.07,2.53,2.83
2022-02-08,0.06,-0.75,-0.55,1.5985324947589097e-05,0.06,2.55,2.85
2022-02-09,0.06,-0.71,-0.51,1.4937106918238992e-05,0.06,2.48,2.78
2022-02-10,0.11,-0.71,-0.51,1.551551551551552e-05,0.11,2.41,2.71
2022-02-11,0.03,-0.73,-0.53,1.5102481121898596e-05,0.03,2.28,2.58
2022-02-14,0.02,-0.71,-0.51,1.4433551198257083e-05,0.02,2.37,2.67
2022-02-15,0.1,-0.71,-0.51,1.5404040404040404e-05,0.1,2.13,2.43
2022-02-16,0.06,-0.71,-0.51,1.4937106918238992e-05,0.06,2.07,2.37
2022-02-17,0.06,-0.73,-0.53,1.5461215932914046e-05,0.06,2.05,2.35
2022-02-18,-0.07,-0.71,-0.51,1.3142174432497012e-05,-0.07,2.15,2.45
2022-02-21,0.02,-0.71,-0.51,1.4433551198257083e-05,0.02,2.37,2.67
2022-02-22,0.06,-0.71,-0.51,1.4937106918238992e-05,0.06,2.35,2.65
2022-02-23,0.07,-0.71,-0.51,1.5057113187954311e-05,0.07,2.6,2.9
2022-02-24,0.11,-0.71,-0.51,1.551551551551552e-05,0.11,2.4,2.7
2022-02-25,0.07,-0.73,-0.53,1.5576323987538943e-05,0.07,2.6,2.9
2022-02-28,0.04,-0.73,-0.53,1.5224358974358977e-05,0.04,2.72,3.02
2022-03-01,-0.06,-0.71,-0.51,1.3297872340425532e-05,-0.06,3.2,3.5
