,Open Bid_x,Open Bid_y,Open Ask_y,Long Swap USDNOK,Open Bid_x,Open Bid_y,Open Ask_y
2009-05-31,0.3,1.32,1.57,-2.7136752136752137e-05,0.3,3.3,3.8
2009-06-01,0.1,1.3,1.6,-3.787878787878787e-05,0.1,3.65,3.85
2009-06-02,0.23,1.19,2.22,-4.49412827461608e-05,0.23,3.58,3.78
2009-06-03,0.1,1.23,2.21,-5.328282828282828e-05,0.1,3.66,3.85
2009-06-04,0.2,1.21,2.16,-4.537037037037038e-05,0.2,3.67,3.87
2009-06-05,0.1,1.3,2.27,-5.4797979797979794e-05,0.1,3.65,3.85
2009-06-06,0.2,1.45,1.7,-3.472222222222224e-05,0.2,3.3,3.6
2009-06-07,0.3,1.45,1.7,-2.991452991452992e-05,0.3,3.3,3.6
2009-06-08,0.1,1.4,1.7,-4.0404040404040405e-05,0.1,3.0,3.2
2009-06-09,0.28,1.2,2.14,-4.036458333333334e-05,0.28,3.3,3.5
2009-06-10,0.23,1.17,2.13,-4.290876242095754e-05,0.23,3.4,3.6
2009-06-11,0.23,1.03,1.99,-3.9747064137308045e-05,0.23,3.55,3.75
2009-06-12,0.11,1.04,2.01,-4.7547547547547535e-05,0.11,3.4,3.6
2009-06-13,0.1,1.4,1.65,-3.914141414141413e-05,0.1,3.48,3.68
2009-06-14,0.2,1.4,1.65,-3.356481481481482e-05,0.2,3.48,3.68
2009-06-15,0.23,1.03,1.99,-3.9747064137308045e-05,0.23,3.54,3.74
2009-06-16,0.2,1.02,1.96,-4.0740740740740745e-05,0.2,3.5,3.7
2009-06-17,0.25,1.27,1.82,-3.4888888888888895e-05,0.25,3.54,3.74
2009-06-18,0.2,1.03,1.59,-3.217592592592592e-05,0.2,3.55,3.7
2009-06-19,0.26,0.99,1.54,-2.821869488536155e-05,0.26,3.61,3.81
2009-06-20,0.2,1.25,1.7,-3.472222222222224e-05,0.2,3.53,3.73
2009-06-21,0.1,1.25,1.7,-4.0404040404040405e-05,0.1,3.53,3.73
2009-06-22,0.2,1.01,1.96,-4.0740740740740745e-05,0.2,3.45,3.65
2009-06-23,0.25,1.13,1.67,-3.155555555555556e-05,0.25,3.35,3.5
2009-06-24,0.25,1.13,1.68,-3.177777777777777e-05,0.25,3.41,3.6
2009-06-25,0.2,1.08,1.63,-3.310185185185186e-05,0.2,3.35,3.5
2009-06-26,0.25,0.99,1.54,-2.8666666666666668e-05,0.25,3.36,3.56
2009-06-27,0.1,1.25,1.75,-4.1666666666666665e-05,0.1,3.25,3.55
2009-06-28,0.3,1.25,1.75,-3.098290598290599e-05,0.3,3.25,3.55
2009-06-29,0.3,1.01,1.95,-3.5256410256410254e-05,0.3,3.42,3.62
2009-06-30,0.24,1.12,1.67,-3.203405017921147e-05,0.24,3.42,3.65
2009-07-01,0.2,0.97,1.52,-3.055555555555556e-05,0.2,3.4,3.6
2009-07-02,0.25,1.03,1.58,-2.955555555555556e-05,0.25,3.39,3.59
2009-07-03,0.25,0.98,1.53,-2.8444444444444447e-05,0.25,3.35,3.55
2009-07-04,0.1,1.2,1.7,-4.0404040404040405e-05,0.1,3.2,3.58
2009-07-05,0.2,1.2,1.7,-3.472222222222224e-05,0.2,3.2,3.58
2009-07-06,0.2,0.95,1.9,-3.935185185185185e-05,0.2,3.4,3.65
2009-07-07,0.25,0.84,1.39,-2.5333333333333323e-05,0.25,3.35,3.5
2009-07-08,0.2,0.91,1.46,-2.9166666666666677e-05,0.2,3.12,3.32
2009-07-09,0.2,0.95,1.49,-2.986111111111112e-05,0.2,3.3,3.45
2009-07-10,0.23,1.0,1.54,-2.9584462511291774e-05,0.23,3.31,3.51
2009-07-11,0.1,1.25,1.55,-3.661616161616161e-05,0.1,3.35,3.55
2009-07-12,0.1,1.25,1.55,-3.661616161616161e-05,0.1,3.35,3.55
2009-07-13,0.2,0.88,1.81,-3.726851851851852e-05,0.2,3.4,3.6
2009-07-14,0.15,0.96,1.5,-3.2608695652173924e-05,0.15,3.29,3.49
2009-07-15,0.25,0.96,1.51,-2.8e-05,0.25,3.3,3.45
2009-07-16,0.22,0.95,1.5,-2.9143897996357008e-05,0.22,3.24,3.44
2009-07-17,0.28,0.93,1.48,-2.6041666666666665e-05,0.28,3.3,3.5
2009-07-18,0.1,1.2,1.5,-3.5353535353535345e-05,0.1,3.2,3.4
2009-07-19,0.2,0.87,1.82,-3.750000000000002e-05,0.2,3.2,3.4
2009-07-20,0.2,1.25,1.45,-2.8935185185185196e-05,0.2,3.05,3.25
2009-07-21,0.22,0.94,1.49,-2.8916211293260485e-05,0.22,3.03,3.23
2009-07-22,0.2,0.94,1.5,-3.00925925925926e-05,0.2,2.89,3.09
2009-07-23,0.2,0.87,1.83,-3.773148148148149e-05,0.2,3.0,3.2
2009-07-24,0.24,0.87,1.83,-3.5618279569892474e-05,0.24,3.02,3.22
2009-07-25,0.1,1.15,1.45,-3.4090909090909085e-05,0.1,2.97,3.17
2009-07-26,0.22,1.15,1.45,-2.800546448087433e-05,0.22,2.97,3.17
2009-07-27,0.2,0.99,1.66,-3.37962962962963e-05,0.2,3.02,3.22
2009-07-28,0.25,0.95,1.52,-2.822222222222222e-05,0.25,3.0,3.2
2009-07-29,0.2,0.92,1.48,-2.962962962962964e-05,0.2,3.01,3.2
2009-07-30,0.2,0.96,1.52,-3.055555555555556e-05,0.2,3.1,3.3
2009-07-31,0.25,0.95,1.51,-2.8e-05,0.25,3.19,3.39
2009-08-01,0.2,1.12,1.42,-2.824074074074074e-05,0.2,3.2,3.4
2009-08-02,0.2,1.12,1.42,-2.824074074074074e-05,0.2,3.2,3.4
2009-08-03,0.2,0.96,1.63,-3.310185185185186e-05,0.2,3.18,3.38
2009-08-04,0.2,0.88,1.89,-3.912037037037037e-05,0.2,3.15,3.3
2009-08-05,0.26,0.95,1.52,-2.777777777777778e-05,0.26,3.08,3.28
2009-08-06,0.2,0.93,1.51,-3.032407407407408e-05,0.2,3.1,3.3
2009-08-07,0.22,0.9,1.48,-2.868852459016393e-05,0.22,3.13,3.33
2009-08-08,0.2,1.15,1.45,-2.8935185185185196e-05,0.2,3.2,3.4
2009-08-09,0.2,1.15,1.45,-2.8935185185185196e-05,0.2,3.2,3.4
2009-08-10,0.2,0.94,1.46,-2.9166666666666677e-05,0.2,3.2,3.4
2009-08-11,0.25,0.7,1.67,-3.155555555555556e-05,0.25,3.1,3.3
2009-08-12,0.2,0.97,1.53,-3.078703703703705e-05,0.2,3.12,3.32
2009-08-13,0.2,0.77,1.76,-3.61111111111111e-05,0.2,3.13,3.32
2009-08-14,0.2,1.03,1.61,-3.2638888888888895e-05,0.2,3.17,3.37
2009-08-15,0.2,1.15,1.4,-2.777777777777778e-05,0.2,3.1,3.4
2009-08-16,0.25,1.15,1.4,-2.5555555555555557e-05,0.25,3.1,3.4
2009-08-17,0.2,1.03,1.55,-3.125e-05,0.2,3.21,3.41
2009-08-18,0.2,1.02,1.59,-3.217592592592592e-05,0.2,3.22,3.42
2009-08-19,0.2,0.98,1.55,-3.125e-05,0.2,3.24,3.44
2009-08-20,0.2,1.0,1.58,-3.1944444444444454e-05,0.2,3.25,3.4
2009-08-21,0.2,1.03,1.61,-3.2638888888888895e-05,0.2,3.31,3.51
2009-08-22,0.2,1.18,1.43,-2.847222222222222e-05,0.2,3.1,3.3
2009-08-23,0.2,1.18,1.43,-2.847222222222222e-05,0.2,3.1,3.3
2009-08-24,0.2,1.1,1.63,-3.310185185185186e-05,0.2,3.1,3.4
2009-08-25,0.22,1.03,1.61,-3.164845173041896e-05,0.22,2.6,3.1
2009-08-26,0.15,0.97,1.55,-3.381642512077295e-05,0.15,2.87,3.07
2009-08-27,0.2,1.11,1.86,-3.842592592592594e-05,0.2,2.87,3.07
2009-08-28,0.22,1.13,1.7,-3.36976320582878e-05,0.22,3.03,3.23
2009-08-29,0.2,1.12,1.87,-3.865740740740742e-05,0.2,3.05,3.33
2009-08-30,0.2,1.18,1.43,-2.847222222222222e-05,0.2,3.05,3.33
2009-08-31,0.19,1.12,1.86,-3.898225957049487e-05,0.19,3.12,3.32
2009-09-01,0.2,0.98,1.56,-3.148148148148148e-05,0.2,3.19,3.39
2009-09-02,0.2,0.97,1.54,-3.101851851851852e-05,0.2,3.2,3.4
2009-09-03,0.2,0.85,1.6,-3.2407407407407415e-05,0.2,3.25,3.45
2009-09-04,0.18,1.0,1.56,-3.248587570621469e-05,0.18,3.25,3.45
2009-09-05,0.2,1.18,1.43,-2.847222222222222e-05,0.2,3.15,3.35
2009-09-06,0.2,1.18,1.43,-2.847222222222222e-05,0.2,3.15,3.35
2009-09-07,0.2,0.98,1.56,-3.148148148148148e-05,0.2,3.24,3.44
2009-09-08,0.2,0.94,1.52,-3.055555555555556e-05,0.2,3.16,3.36
2009-09-09,0.2,1.12,1.87,-3.865740740740742e-05,0.2,3.18,3.38
2009-09-10,0.19,0.95,1.54,-3.1512605042016806e-05,0.19,3.19,3.39
2009-09-11,0.21,0.92,1.51,-2.9843893480257115e-05,0.21,3.22,3.42
2009-09-12,0.18,1.1,1.86,-3.954802259887006e-05,0.18,3.05,3.34
2009-09-13,0.18,1.18,1.43,-2.942561205273069e-05,0.18,3.05,3.34
2009-09-14,0.2,1.1,1.85,-3.819444444444445e-05,0.2,3.16,3.35
2009-09-15,0.15,1.1,1.86,-4.130434782608696e-05,0.15,3.21,3.41
2009-09-16,0.19,0.98,1.56,-3.197945845004669e-05,0.19,3.16,3.36
2009-09-17,0.23,1.13,1.9,-3.77145438121048e-05,0.23,3.19,3.39
2009-09-18,0.23,0.94,1.52,-2.9132791327913283e-05,0.23,3.17,3.37
2009-09-19,0.21,1.2,1.45,-2.846648301193756e-05,0.21,3.0,3.2
2009-09-20,0.21,1.2,1.45,-2.846648301193756e-05,0.21,3.15,3.35
2009-09-21,0.19,1.01,1.54,-3.1512605042016806e-05,0.19,3.11,3.31
2009-09-22,0.2,0.88,1.46,-2.9166666666666677e-05,0.2,2.9,3.1
2009-09-23,0.18,0.86,1.45,-2.9896421845574395e-05,0.18,3.05,3.25
2009-09-24,0.21,0.8,1.84,-3.7419651056014685e-05,0.21,3.03,3.23
2009-09-25,0.19,0.8,1.83,-3.828197945845004e-05,0.19,3.01,3.21
2009-09-26,0.21,1.2,1.45,-2.846648301193756e-05,0.21,2.9,3.21
2009-09-27,0.22,1.2,1.45,-2.800546448087433e-05,0.22,2.9,3.21
2009-09-28,0.19,0.79,1.83,-3.828197945845004e-05,0.19,3.05,3.25
2009-09-29,0.2,0.94,1.53,-3.078703703703705e-05,0.2,3.06,3.25
2009-09-30,0.21,0.79,1.82,-3.696051423324152e-05,0.21,3.16,3.36
2009-10-01,0.19,0.91,1.47,-2.9878618113912224e-05,0.19,3.21,3.41
2009-10-02,0.19,1.09,1.69,-3.5014005602240894e-05,0.19,3.24,3.44
2009-10-03,0.21,1.2,1.45,-2.846648301193756e-05,0.21,3.15,3.35
2009-10-04,0.2,0.76,1.79,-3.680555555555556e-05,0.2,3.15,3.35
2009-10-05,0.18,1.06,1.61,-3.3662900188323924e-05,0.18,3.14,3.34
2009-10-06,0.19,0.98,1.57,-3.221288515406163e-05,0.19,3.19,3.39
2009-10-07,0.21,0.98,1.58,-3.145087235996327e-05,0.21,3.16,3.36
2009-10-08,0.21,0.75,1.71,-3.443526170798898e-05,0.21,3.19,3.38
2009-10-09,0.18,0.99,1.53,-3.1779661016949167e-05,0.18,3.17,3.36
2009-10-10,0.19,0.77,1.83,-3.828197945845004e-05,0.19,3.0,3.5
2009-10-11,0.2,1.22,1.47,-2.9398148148148143e-05,0.2,3.0,3.5
2009-10-12,0.18,1.06,1.61,-3.3662900188323924e-05,0.18,3.15,3.35
2009-10-13,0.2,0.95,1.5,-3.00925925925926e-05,0.2,3.13,3.33
2009-10-14,0.19,0.95,1.51,-3.081232492997199e-05,0.19,3.13,3.33
2009-10-15,0.18,0.96,1.53,-3.1779661016949167e-05,0.18,3.15,3.3
2009-10-16,0.16,0.96,1.52,-3.256704980842912e-05,0.16,3.17,3.37
2009-10-17,0.19,1.22,1.47,-2.9878618113912224e-05,0.19,3.15,3.35
2009-10-18,0.19,1.22,1.47,-2.9878618113912224e-05,0.19,3.15,3.35
2009-10-19,0.18,0.8,1.86,-3.954802259887006e-05,0.18,3.18,3.38
2009-10-20,0.19,0.97,1.53,-3.127917833800188e-05,0.19,3.14,3.33
2009-10-21,0.19,0.98,1.53,-3.127917833800188e-05,0.19,3.14,3.34
2009-10-22,0.19,1.0,1.56,-3.197945845004669e-05,0.19,3.0,3.5
2009-10-23,0.15,1.19,1.75,-3.8647342995169096e-05,0.15,3.08,3.28
2009-10-24,0.2,1.23,1.79,-3.680555555555556e-05,0.2,3.1,3.3
2009-10-25,0.2,1.38,1.69,-3.449074074074074e-05,0.2,3.1,3.3
2009-10-26,0.19,1.3,1.86,-3.898225957049487e-05,0.19,3.11,3.31
2009-10-27,0.19,1.21,1.76,-3.6647992530345465e-05,0.19,3.07,3.27
2009-10-28,0.2,1.27,1.82,-3.750000000000002e-05,0.2,3.04,3.24
2009-10-29,0.17,1.25,1.79,-3.8461538461538456e-05,0.17,3.1,3.3
2009-10-30,0.18,1.04,2.11,-4.5433145009416194e-05,0.18,3.11,3.31
2009-10-31,0.15,1.5,1.81,-4.0096618357487925e-05,0.15,3.15,3.35
2009-11-01,0.15,1.5,1.81,-4.0096618357487925e-05,0.15,3.15,3.35
2009-11-02,0.18,1.33,1.83,-3.884180790960453e-05,0.18,3.1,3.3
2009-11-03,0.15,1.41,1.96,-4.371980676328503e-05,0.15,3.11,3.31
2009-11-04,0.13,1.23,1.77,-4.031465093411997e-05,0.13,3.19,3.39
2009-11-05,0.18,1.25,1.8,-3.813559322033898e-05,0.18,3.13,3.33
2009-11-06,0.18,1.26,1.81,-3.837099811676084e-05,0.18,3.17,3.37
2009-11-07,0.15,1.45,1.76,-3.888888888888889e-05,0.15,3.15,3.35
2009-11-08,0.23,1.45,1.76,-3.455284552845528e-05,0.23,3.15,3.35
2009-11-09,0.18,1.26,1.86,-3.954802259887006e-05,0.18,3.18,3.37
2009-11-10,0.17,1.28,1.9,-4.107312440645774e-05,0.17,3.18,3.38
2009-11-11,0.2,1.26,1.82,-3.750000000000002e-05,0.2,3.15,3.37
2009-11-12,0.15,1.0,2.08,-4.661835748792271e-05,0.15,3.2,3.45
2009-11-13,0.17,1.24,1.79,-3.8461538461538456e-05,0.17,3.2,3.45
2009-11-14,0.18,1.45,1.76,-3.71939736346516e-05,0.18,3.16,3.36
2009-11-15,0.22,1.45,1.76,-3.506375227686703e-05,0.22,3.16,3.36
2009-11-16,0.16,1.01,2.08,-4.597701149425288e-05,0.16,3.16,3.36
2009-11-17,0.15,1.18,1.61,-3.526570048309181e-05,0.15,3.2,3.45
2009-11-18,0.17,1.48,1.94,-4.2022792022792015e-05,0.17,3.17,3.37
2009-11-19,0.15,1.28,1.75,-3.8647342995169096e-05,0.15,3.2,3.45
2009-11-20,0.17,1.27,1.74,-3.727445394112061e-05,0.17,3.27,3.47
2009-11-21,0.15,1.45,1.76,-3.888888888888889e-05,0.15,2.95,3.15
2009-11-22,0.15,1.45,1.76,-3.888888888888889e-05,0.15,2.95,3.15
2009-11-23,0.17,1.29,1.8,-3.869895536562203e-05,0.17,2.5,2.8
2009-11-24,0.15,1.07,1.73,-3.816425120772947e-05,0.15,2.76,2.95
2009-11-25,0.17,1.35,1.79,-3.8461538461538456e-05,0.17,2.77,2.97
2009-11-26,0.2,1.33,1.8,-3.703703703703704e-05,0.2,2.75,2.9
2009-11-27,0.18,1.29,1.75,-3.695856873822976e-05,0.18,3.09,3.29
2009-11-28,0.15,1.02,2.07,-4.6376811594202906e-05,0.15,3.0,3.3
2009-11-29,0.15,1.42,1.73,-3.816425120772947e-05,0.15,3.0,3.3
2009-11-30,0.17,1.02,2.07,-4.510921177587844e-05,0.17,3.0,3.3
2009-12-01,0.16,1.18,1.65,-3.56800766283525e-05,0.16,3.1,3.3
2009-12-02,0.2,1.24,1.71,-3.49537037037037e-05,0.2,3.08,3.28
2009-12-03,0.17,1.04,2.1,-4.582146248812916e-05,0.17,3.06,3.26
2009-12-04,0.25,1.06,2.12,-4.155555555555556e-05,0.25,3.07,3.27
2009-12-05,0.24,1.05,2.11,-4.189068100358422e-05,0.24,2.95,3.15
2009-12-06,0.15,1.42,1.73,-3.816425120772947e-05,0.15,2.95,3.15
2009-12-07,0.16,1.05,2.1,-4.645593869731801e-05,0.16,3.06,3.25
2009-12-08,0.15,1.28,1.74,-3.840579710144929e-05,0.15,2.85,3.05
2009-12-09,0.17,1.27,1.72,-3.6799620132953456e-05,0.17,2.95,3.15
2009-12-10,0.18,1.31,1.77,-3.742937853107344e-05,0.18,2.97,3.17
2009-12-11,0.32,1.35,1.81,-3.135521885521886e-05,0.32,2.95,3.15
2009-12-12,0.15,1.42,1.73,-3.816425120772947e-05,0.15,2.5,2.7
2009-12-13,0.15,1.42,1.73,-3.816425120772947e-05,0.15,2.5,2.7
2009-12-14,0.15,1.5,1.96,-4.371980676328503e-05,0.15,2.92,3.12
2009-12-15,0.15,1.46,1.97,-4.396135265700484e-05,0.15,2.96,3.16
2009-12-16,0.2,1.6,1.94,-4.0277777777777785e-05,0.2,2.95,3.15
2009-12-17,0.15,2.01,2.5,-5.676328502415459e-05,0.15,2.97,3.17
2009-12-18,0.15,1.48,1.93,-4.29951690821256e-05,0.15,2.98,3.18
2009-12-19,0.17,1.49,1.94,-4.2022792022792015e-05,0.17,2.77,3.13
2009-12-20,0.15,1.68,1.99,-4.444444444444446e-05,0.15,2.77,3.13
2009-12-21,0.18,1.65,1.85,-3.931261770244822e-05,0.18,3.15,3.35
2009-12-22,0.15,1.47,1.93,-4.29951690821256e-05,0.15,2.9,3.1
2009-12-23,0.15,1.48,1.93,-4.29951690821256e-05,0.15,2.8,3.11
2009-12-24,0.15,1.29,1.75,-3.8647342995169096e-05,0.15,2.92,3.12
2009-12-25,0.15,1.3,1.75,-3.8647342995169096e-05,0.15,3.0,3.22
2009-12-26,0.17,1.6,2.0,-4.3447293447293455e-05,0.17,3.0,3.22
2009-12-27,0.16,1.6,2.0,-4.406130268199234e-05,0.16,3.0,3.22
2009-12-28,0.15,1.25,1.7,-3.7439613526570055e-05,0.15,3.0,3.25
2009-12-29,0.15,1.3,1.75,-3.8647342995169096e-05,0.15,3.0,3.2
2009-12-30,0.15,1.03,1.48,-3.21256038647343e-05,0.15,3.31,3.5
2009-12-31,0.15,1.39,1.84,-4.082125603864734e-05,0.15,3.3,3.55
2010-01-01,0.15,1.39,1.84,-4.082125603864734e-05,0.15,3.35,3.55
2010-01-02,0.15,1.65,1.95,-4.347826086956523e-05,0.15,3.35,3.55
2010-01-03,0.15,1.65,1.95,-4.347826086956523e-05,0.15,3.35,3.55
2010-01-04,0.16,1.55,2.01,-4.4300766283524894e-05,0.16,3.2,3.4
2010-01-05,0.18,1.47,1.93,-4.119585687382298e-05,0.18,2.85,3.05
2010-01-06,0.21,1.4,1.86,-3.7878787878787886e-05,0.21,2.86,3.05
2010-01-07,0.16,1.36,1.81,-3.951149425287357e-05,0.16,2.92,3.12
2010-01-08,0.15,1.75,2.2,-4.95169082125604e-05,0.15,2.85,3.15
2010-01-09,0.15,1.76,2.25,-5.072463768115943e-05,0.15,2.94,3.16
2010-01-10,0.15,1.76,2.25,-5.072463768115943e-05,0.15,2.94,3.16
2010-01-11,0.16,1.77,2.27,-5.052681992337165e-05,0.16,2.9,3.1
2010-01-12,0.19,1.61,2.08,-4.4117647058823526e-05,0.19,3.17,3.27
2010-01-13,0.16,1.57,2.03,-4.4779693486590045e-05,0.16,3.01,3.2
2010-01-14,0.17,1.37,2.19,-4.795821462488129e-05,0.17,2.77,3.27
2010-01-15,0.14,1.58,2.09,-4.751461988304093e-05,0.14,2.77,3.27
2010-01-16,0.15,1.6,1.9,-4.2270531400966186e-05,0.15,2.86,3.28
2010-01-17,0.15,1.6,1.9,-4.2270531400966186e-05,0.15,2.86,3.28
2010-01-18,0.16,1.6,1.9,-4.1666666666666665e-05,0.16,2.81,3.28
2010-01-19,0.19,1.6,2.12,-4.505135387488328e-05,0.19,3.02,3.21
2010-01-20,0.16,1.59,2.05,-4.5258620689655176e-05,0.16,2.93,3.28
2010-01-21,0.15,1.55,2.0,-4.4685990338164255e-05,0.15,2.87,3.28
2010-01-22,0.14,1.58,2.03,-4.605263157894736e-05,0.14,3.01,3.2
2010-01-23,0.16,1.68,1.98,-4.358237547892721e-05,0.16,2.83,3.29
2010-01-24,0.15,1.68,1.98,-4.4202898550724645e-05,0.15,2.83,3.29
2010-01-25,0.14,1.54,2.0,-4.532163742690058e-05,0.14,3.05,3.25
2010-01-26,0.14,1.58,2.04,-4.629629629629629e-05,0.14,2.86,3.29
2010-01-27,0.18,1.71,2.18,-4.708097928436913e-05,0.18,3.08,3.28
2010-01-28,0.14,1.62,2.07,-4.702729044834307e-05,0.14,2.85,3.29
2010-01-29,0.16,1.61,2.06,-4.549808429118775e-05,0.16,2.89,3.29
2010-01-30,0.15,1.7,2.0,-4.4685990338164255e-05,0.15,2.82,3.32
2010-01-31,0.16,1.62,2.07,-4.573754789272031e-05,0.16,2.82,3.32
2010-02-01,0.17,1.62,2.07,-4.510921177587844e-05,0.17,3.07,3.26
2010-02-02,0.16,1.64,2.09,-4.621647509578544e-05,0.16,3.15,3.35
2010-02-03,0.15,1.39,2.43,-5.507246376811596e-05,0.15,2.94,3.32
2010-02-04,0.15,1.39,2.41,-5.458937198067633e-05,0.15,2.95,3.33
2010-02-05,0.15,1.81,2.25,-5.072463768115943e-05,0.15,3.13,3.33
2010-02-06,0.05,1.72,2.02,-5.2116402116402114e-05,0.05,3.0,3.2
2010-02-07,0.23,1.72,2.02,-4.04245709123758e-05,0.23,3.0,3.2
2010-02-08,0.15,1.8,2.05,-4.5893719806763296e-05,0.15,3.1,3.3
2010-02-09,0.17,1.59,2.03,-4.415954415954416e-05,0.17,3.11,3.31
2010-02-10,0.12,1.58,2.03,-4.737103174603173e-05,0.12,3.1,3.3
2010-02-11,0.08,1.36,2.15,-5.324074074074074e-05,0.08,3.09,3.28
2010-02-12,0.15,1.6,2.03,-4.541062801932367e-05,0.15,3.13,3.33
2010-02-13,0.08,1.7,1.95,-4.809670781893004e-05,0.08,3.05,3.25
2010-02-14,0.1,1.7,1.95,-4.671717171717171e-05,0.1,3.05,3.25
2010-02-15,0.1,1.7,1.95,-4.671717171717171e-05,0.1,3.13,3.33
2010-02-16,0.15,1.58,2.03,-4.541062801932367e-05,0.15,3.19,3.39
2010-02-17,0.06,1.6,2.05,-5.21488469601677e-05,0.06,3.0,3.2
2010-02-18,0.1,1.7,1.95,-4.671717171717171e-05,0.1,3.25,3.55
2010-02-19,0.15,1.3,2.31,-5.217391304347826e-05,0.15,3.06,3.34
2010-02-20,0.08,1.7,1.95,-4.809670781893004e-05,0.08,3.17,3.35
2010-02-21,0.12,1.7,1.95,-4.538690476190476e-05,0.12,3.17,3.35
2010-02-22,0.15,1.7,1.95,-4.347826086956523e-05,0.15,3.12,3.32
2010-02-23,0.08,1.31,2.34,-5.81275720164609e-05,0.08,3.09,3.34
2010-02-24,0.15,1.59,2.04,-4.565217391304348e-05,0.15,3.12,3.32
2010-02-25,0.08,1.35,2.36,-5.864197530864197e-05,0.08,2.96,3.34
2010-02-26,0.08,1.57,2.02,-4.989711934156379e-05,0.08,2.96,3.34
2010-02-27,0.08,1.7,1.95,-4.809670781893004e-05,0.08,3.08,3.35
2010-02-28,0.16,1.7,1.95,-4.286398467432952e-05,0.16,3.08,3.35
2010-03-01,0.1,1.7,1.95,-4.671717171717171e-05,0.1,3.11,3.31
2010-03-02,0.09,1.55,2.0,-4.867482161060143e-05,0.09,3.12,3.32
2010-03-03,0.08,1.56,2.0,-4.938271604938271e-05,0.08,3.0,3.33
2010-03-04,0.1,1.57,2.02,-4.848484848484848e-05,0.1,3.11,3.37
2010-03-05,0.14,1.53,1.98,-4.483430799220272e-05,0.14,3.14,3.34
2010-03-06,0.1,1.65,1.95,-4.671717171717171e-05,0.1,3.1,3.3
2010-03-07,0.1,1.65,1.95,-4.671717171717171e-05,0.1,3.15,3.35
2010-03-08,0.1,1.65,1.95,-4.671717171717171e-05,0.1,3.15,3.35
2010-03-09,0.15,1.54,1.99,-4.444444444444446e-05,0.15,3.01,3.36
2010-03-10,0.17,1.26,2.28,-5.009496676163342e-05,0.17,2.98,3.36
2010-03-11,0.17,1.52,1.97,-4.273504273504273e-05,0.17,3.15,3.35
2010-03-12,0.18,1.53,1.98,-4.2372881355932206e-05,0.18,3.17,3.37
2010-03-13,0.09,1.63,2.11,-5.147808358817531e-05,0.09,3.18,3.38
2010-03-14,0.09,1.63,2.11,-5.147808358817531e-05,0.09,3.18,3.38
2010-03-15,0.11,1.63,2.11,-5.005005005005004e-05,0.11,3.18,3.38
2010-03-16,0.2,1.48,1.93,-4.004629629629629e-05,0.2,3.13,3.33
2010-03-17,0.2,1.4,1.85,-3.819444444444445e-05,0.2,3.0,3.5
2010-03-18,0.21,1.42,1.88,-3.8337924701561066e-05,0.21,3.26,3.44
2010-03-19,0.2,1.41,1.86,-3.842592592592594e-05,0.2,3.23,3.41
2010-03-20,0.1,1.65,1.95,-4.671717171717171e-05,0.1,3.05,3.25
2010-03-21,0.1,1.65,1.95,-4.671717171717171e-05,0.1,3.05,3.25
2010-03-22,0.13,1.65,1.95,-4.473942969518192e-05,0.13,3.05,3.25
2010-03-23,0.2,1.3,2.31,-4.88425925925926e-05,0.2,2.87,3.33
2010-03-24,0.21,1.72,2.04,-4.201101928374656e-05,0.21,2.87,3.33
2010-03-25,0.17,1.97,2.37,-5.223171889838557e-05,0.17,3.05,3.25
2010-03-26,0.22,1.62,2.06,-4.18943533697632e-05,0.22,2.85,3.33
2010-03-27,0.14,1.65,1.95,-4.4103313840155945e-05,0.14,3.12,3.34
2010-03-28,0.14,1.65,1.95,-4.4103313840155945e-05,0.14,3.15,3.35
2010-03-29,0.18,1.53,1.97,-4.213747645951036e-05,0.18,3.12,3.32
2010-03-30,0.22,1.59,2.05,-4.1666666666666665e-05,0.22,3.14,3.37
2010-03-31,0.19,1.45,2.47,-5.322128851540617e-05,0.19,3.19,3.4
2010-04-01,0.22,1.76,2.18,-4.462659380692168e-05,0.22,3.21,3.4
2010-04-02,0.2,1.77,2.17,-4.5601851851851854e-05,0.2,3.2,3.4
2010-04-03,0.19,1.65,1.95,-4.108309990662932e-05,0.19,3.2,3.4
2010-04-04,0.11,1.65,1.95,-4.604604604604605e-05,0.11,3.2,3.4
2010-04-05,0.22,1.76,2.16,-4.417122040072861e-05,0.22,3.2,3.4
2010-04-06,0.22,1.65,1.95,-3.938979963570128e-05,0.22,3.25,3.45
2010-04-07,0.22,1.71,2.1,-4.280510018214936e-05,0.22,3.03,3.38
2010-04-08,0.22,1.66,2.06,-4.18943533697632e-05,0.22,3.03,3.37
2010-04-09,0.24,1.69,2.09,-4.14426523297491e-05,0.24,3.18,3.38
2010-04-10,0.13,1.65,1.95,-4.473942969518192e-05,0.13,3.2,3.4
2010-04-11,0.19,1.65,1.95,-4.108309990662932e-05,0.19,3.2,3.4
2010-04-12,0.19,1.41,2.45,-5.275443510737629e-05,0.19,3.17,3.37
2010-04-13,0.22,1.69,2.08,-4.234972677595629e-05,0.22,3.13,3.38
2010-04-14,0.21,1.67,2.07,-4.269972451790633e-05,0.21,3.12,3.38
2010-04-15,0.22,1.65,2.05,-4.1666666666666665e-05,0.22,3.09,3.37
2010-04-16,0.22,1.69,2.09,-4.2577413479052825e-05,0.22,3.03,3.38
2010-04-17,0.13,1.65,1.95,-4.473942969518192e-05,0.13,3.13,3.33
